Record_ID,Date,Region,Crop,Rainfall_mm,Yield_kg,Price_GHS,Temperature_C,Farmer_Count,Revenue
332,2021-01-27,Greater Accra,Maize,0.0,0.0,2.07,32.9,245,0.0
333,2021-01-27,Greater Accra,Cassava,3.66,5300.24,1.26,31.7,118,6678.3024
334,2021-01-27,Greater Accra,Cocoa,0.77,0.0,12.27,32.3,484,0.0
335,2021-01-27,Ashanti,Maize,5.36,0.0,2.38,26.4,188,0.0
336,2021-01-27,Ashanti,Cassava,5.0,0.0,0.92,28.4,160,0.0
337,2021-01-27,Ashanti,Cocoa,4.12,0.0,10.42,31.9,324,0.0
338,2021-01-27,Northern,Maize,5.09,1249.68,2.27,26.3,113,2836.7736
339,2021-01-27,Northern,Cassava,2.05,7695.64,1.09,24.6,233,8388.2476
340,2021-01-27,Northern,Cocoa,0.0,0.0,9.66,28.6,353,0.0
341,2021-01-27,Western,Cassava,5.65,0.0,1.1,28.4,460,0.0
342,2021-01-27,Western,Cocoa,0.13,0.0,12.71,33.8,131,0.0
343,2021-01-27,Eastern,Maize,8.66,0.0,2.65,24.6,478,0.0
344,2021-01-27,Eastern,Cassava,7.92,0.0,0.89,32.8,492,0.0
345,2021-01-28,Greater Accra,Maize,3.89,0.0,1.83,32.7,443,0.0
346,2021-01-28,Greater Accra,Cocoa,4.38,0.0,10.22,26.1,106,0.0
347,2021-01-28,Ashanti,Maize,9.14,0.0,1.86,24.1,185,0.0
348,2021-01-28,Ashanti,Cassava,5.25,0.0,1.21,30.1,153,0.0
349,2021-01-28,Ashanti,Cocoa,9.83,291.44,11.37,30.3,222,3313.6728
350,2021-01-28,Northern,Maize,0.0,1297.7,2.39,25.1,211,3101.503
351,2021-01-28,Northern,Cassava,0.0,5537.34,1.19,33.3,431,6589.4346
352,2021-01-28,Northern,Cocoa,0.0,0.0,12.61,29.5,207,0.0
353,2021-01-28,Western,Maize,11.32,2535.95,2.23,28.5,59,5655.1685
354,2021-01-28,Western,Cassava,2.73,0.0,1.08,28.6,415,0.0
355,2021-01-28,Western,Cocoa,12.83,422.14,10.18,29.0,339,4297.3852
356,2021-01-28,Eastern,Cassava,8.71,0.0,1.0,24.0,398,0.0
357,2021-01-29,Greater Accra,Maize,1.38,1084.88,2.04,32.4,477,2213.1552
358,2021-01-29,Greater Accra,Cassava,8.46,0.0,1.04,27.8,105,0.0
359,2021-01-29,Greater Accra,Cocoa,0.3,0.0,11.72,31.0,443,0.0
360,2021-01-29,Ashanti,Cassava,14.35,9755.15,0.92,30.8,330,8974.738
361,2021-01-29,Ashanti,Cocoa,2.86,266.51,13.1,29.0,90,3491.281
362,2021-01-29,Northern,Maize,4.32,0.0,2.46,24.0,62,0.0
363,2021-01-29,Northern,Cassava,4.07,0.0,1.06,32.8,149,0.0
364,2021-01-29,Northern,Cocoa,5.34,184.15,11.8,31.4,77,2172.9700000000003
365,2021-01-29,Western,Maize,0.0,0.0,1.88,24.4,62,0.0
366,2021-01-29,Eastern,Maize,8.03,0.0,1.82,27.8,329,0.0
367,2021-01-29,Eastern,Cassava,3.1,0.0,0.98,31.2,458,0.0
368,2021-01-29,Eastern,Cocoa,7.74,0.0,10.36,31.7,224,0.0
369,2021-01-30,Greater Accra,Maize,1.43,1102.66,2.12,25.8,440,2337.6392
370,2021-01-30,Greater Accra,Cocoa,7.62,0.0,10.51,27.7,65,0.0
371,2021-01-30,Ashanti,Maize,9.45,0.0,2.27,32.3,266,0.0
372,2021-01-30,Ashanti,Cassava,2.38,10844.65,1.16,33.4,275,12579.793999999998
373,2021-01-30,Ashanti,Cocoa,5.09,0.0,13.04,31.9,145,0.0
374,2021-01-30,Northern,Maize,4.0,0.0,2.47,26.0,139,0.0
375,2021-01-30,Northern,Cassava,4.75,0.0,0.93,32.1,409,0.0
376,2021-01-30,Northern,Cocoa,2.72,0.0,12.47,33.5,151,0.0
377,2021-01-30,Western,Maize,6.63,1418.98,1.81,30.3,297,2568.3538000000003
378,2021-01-30,Western,Cocoa,8.22,335.52,11.92,24.8,343,3999.3983999999996
379,2021-01-30,Eastern,Maize,2.16,0.0,2.28,32.6,57,0.0
380,2021-01-30,Eastern,Cassava,0.97,0.0,1.27,31.9,60,0.0
381,2021-01-30,Eastern,Cocoa,0.0,0.0,10.76,33.5,495,0.0
382,2021-01-31,Greater Accra,Maize,0.0,0.0,2.31,24.7,423,0.0
383,2021-01-31,Ashanti,Maize,11.11,0.0,2.62,33.7,57,0.0
384,2021-01-31,Ashanti,Cassava,1.59,0.0,0.97,30.4,88,0.0
385,2021-01-31,Ashanti,Cocoa,10.9,0.0,12.58,31.8,205,0.0
386,2021-01-31,Northern,Maize,5.31,1140.43,2.53,31.3,140,2885.2879
387,2021-01-31,Northern,Cassava,4.22,8757.37,0.93,33.9,83,8144.354100000001
388,2021-01-31,Northern,Cocoa,0.0,0.0,10.61,27.9,166,0.0
389,2021-01-31,Western,Cocoa,7.04,0.0,12.63,33.0,203,0.0
390,2021-01-31,Eastern,Maize,0.0,0.0,1.99,24.4,427,0.0
391,2021-01-31,Eastern,Cassava,0.0,0.0,1.16,29.6,198,0.0
392,2021-01-31,Eastern,Cocoa,8.2,265.84,12.83,33.5,89,3410.7272
393,2021-02-01,Greater Accra,Maize,0.02,0.0,2.31,24.3,373,0.0
394,2021-02-01,Greater Accra,Cassava,5.57,0.0,0.91,32.3,496,0.0
395,2021-02-01,Greater Accra,Cocoa,5.92,308.87,11.32,26.8,328,3496.4084000000003
396,2021-02-01,Ashanti,Maize,7.34,0.0,2.26,29.9,237,0.0
397,2021-02-01,Ashanti,Cassava,0.0,5782.3,1.16,33.7,87,6707.468
398,2021-02-01,Ashanti,Cocoa,2.89,0.0,12.26,30.1,79,0.0
399,2021-02-01,Northern,Maize,3.17,0.0,2.57,32.1,88,0.0
400,2021-02-01,Northern,Cassava,6.27,0.0,0.93,27.8,336,0.0
401,2021-02-01,Northern,Cocoa,0.53,231.34,11.08,27.6,97,2563.2472000000002
402,2021-02-01,Western,Maize,3.33,0.0,1.89,29.1,266,0.0
403,2021-02-01,Western,Cassava,8.05,7881.81,1.19,25.2,427,9379.3539
404,2021-02-01,Western,Cocoa,9.8,408.11,9.86,27.5,311,4023.9646
405,2021-02-01,Eastern,Maize,2.19,0.0,2.18,29.5,386,0.0
406,2021-02-01,Eastern,Cassava,0.0,0.0,1.17,27.8,388,0.0
407,2021-02-01,Eastern,Cocoa,2.45,0.0,9.45,29.6,462,0.0
408,2021-02-02,Greater Accra,Maize,6.8,0.0,1.85,29.0,332,0.0
409,2021-02-02,Greater Accra,Cassava,1.23,0.0,1.12,27.2,71,0.0
410,2021-02-02,Greater Accra,Cocoa,5.15,267.12,11.46,32.3,132,3061.1952
411,2021-02-02,Ashanti,Maize,1.2,1343.39,1.97,28.1,439,2646.4783
412,2021-02-02,Ashanti,Cassava,5.77,0.0,0.89,31.8,367,0.0
413,2021-02-02,Northern,Maize,4.83,0.0,2.43,25.2,264,0.0
414,2021-02-02,Northern,Cassava,4.68,6181.35,0.98,28.3,106,6057.723
415,2021-02-02,Western,Maize,12.06,0.0,2.28,25.9,474,0.0
416,2021-02-02,Western,Cassava,3.42,9965.52,1.08,31.4,51,10762.761600000002
417,2021-02-02,Western,Cocoa,8.14,249.68,13.07,27.0,487,3263.3176000000003
418,2021-02-02,Eastern,Maize,4.85,1528.02,2.35,31.0,183,3590.847
419,2021-02-02,Eastern,Cassava,7.86,0.0,0.98,30.0,462,0.0
420,2021-02-02,Eastern,Cocoa,5.55,0.0,11.63,26.1,484,0.0
421,2021-02-03,Greater Accra,Maize,6.13,0.0,2.15,24.2,117,0.0
422,2021-02-03,Greater Accra,Cassava,5.21,0.0,0.0,31.3,95,0.0
423,2021-02-03,Greater Accra,Cocoa,3.7,277.9,12.92,28.3,320,3590.468
424,2021-02-03,Ashanti,Maize,4.4,0.0,2.65,26.3,92,0.0
425,2021-02-03,Ashanti,Cassava,0.81,10327.37,1.17,24.1,112,12083.0229
426,2021-02-03,Ashanti,Cocoa,0.94,349.39,10.54,28.2,367,3682.5705999999996
427,2021-02-03,Northern,Maize,5.53,0.0,2.6,29.4,223,0.0
428,2021-02-03,Northern,Cassava,4.64,9210.43,0.99,31.7,258,9118.3257
429,2021-02-03,Northern,Cocoa,0.0,0.0,12.84,30.7,105,0.0
430,2021-02-03,Western,Maize,5.79,0.0,2.35,32.3,217,0.0
431,2021-02-03,Western,Cassava,6.14,0.0,0.88,27.0,305,0.0
432,2021-02-03,Western,Cocoa,8.21,277.03,10.23,31.1,471,2834.0168999999996
433,2021-02-03,Eastern,Maize,1.25,1062.24,2.37,32.8,158,2517.5088
434,2021-02-03,Eastern,Cassava,2.73,0.0,0.87,33.2,332,0.0
435,2021-02-03,Eastern,Cocoa,0.23,0.0,12.39,27.1,81,0.0
436,2021-02-04,Greater Accra,Maize,0.44,0.0,2.12,26.7,385,0.0
437,2021-02-04,Greater Accra,Cassava,3.77,0.0,0.95,32.6,475,0.0
438,2021-02-04,Greater Accra,Cocoa,0.0,0.0,10.79,24.1,334,0.0
439,2021-02-04,Ashanti,Maize,1.65,0.0,2.17,31.4,134,0.0
440,2021-02-04,Ashanti,Cassava,11.46,0.0,0.93,24.8,258,0.0
441,2021-02-04,Ashanti,Cocoa,0.0,275.38,10.35,25.7,96,2850.183
442,2021-02-04,Northern,Maize,7.0,1716.5,2.33,29.6,224,3999.445
443,2021-02-04,Northern,Cassava,3.04,0.0,0.95,27.3,190,0.0
444,2021-02-04,Northern,Cocoa,9.2,0.0,9.52,30.1,369,0.0
445,2021-02-04,Western,Maize,5.3,2001.56,2.38,31.7,152,4763.712799999999
446,2021-02-04,Western,Cassava,1.41,0.0,0.9,28.7,256,0.0
447,2021-02-04,Western,Cocoa,4.57,0.0,11.99,31.5,142,0.0
448,2021-02-04,Eastern,Maize,7.82,0.0,2.09,31.9,255,0.0
449,2021-02-04,Eastern,Cassava,5.32,8050.37,1.13,24.2,433,9096.918099999999
450,2021-02-04,Eastern,Cocoa,0.0,0.0,10.69,29.4,341,0.0
451,2021-02-05,Greater Accra,Maize,2.95,0.0,2.65,26.3,270,0.0
452,2021-02-05,Greater Accra,Cassava,2.87,6591.05,1.02,24.7,111,6722.871
453,2021-02-05,Greater Accra,Cocoa,1.68,0.0,10.64,32.3,305,0.0
454,2021-02-05,Ashanti,Maize,0.0,0.0,2.46,29.5,458,0.0
455,2021-02-05,Ashanti,Cassava,7.71,0.0,1.14,31.6,404,0.0
456,2021-02-05,Ashanti,Cocoa,14.21,0.0,9.75,25.9,269,0.0
457,2021-02-05,Northern,Maize,2.93,0.0,2.46,32.5,294,0.0
458,2021-02-05,Northern,Cassava,0.0,0.0,1.16,26.7,57,0.0
459,2021-02-05,Northern,Cocoa,4.29,0.0,12.11,31.5,385,0.0
460,2021-02-05,Western,Cassava,5.45,0.0,1.14,32.0,433,0.0
461,2021-02-05,Western,Cocoa,10.36,353.88,12.54,28.6,159,4437.655199999999
462,2021-02-05,Eastern,Maize,6.94,1733.57,2.5,31.8,328,4333.925
463,2021-02-05,Eastern,Cassava,8.51,7571.1,1.06,26.6,430,8025.366000000001
464,2021-02-05,Eastern,Cocoa,4.4,0.0,9.2,30.7,439,0.0
465,2021-02-06,Greater Accra,Maize,6.31,0.0,2.37,24.9,313,0.0
466,2021-02-06,Greater Accra,Cassava,3.54,5568.0,1.27,27.3,336,7071.36
467,2021-02-06,Greater Accra,Cocoa,3.74,0.0,10.32,27.2,340,0.0
468,2021-02-06,Ashanti,Cassava,6.95,0.0,0.99,30.5,340,0.0
469,2021-02-06,Northern,Cassava,2.21,0.0,0.87,33.4,246,0.0
470,2021-02-06,Northern,Cocoa,2.55,0.0,13.24,31.6,220,0.0
471,2021-02-06,Western,Maize,6.62,0.0,2.13,27.7,77,0.0
472,2021-02-06,Western,Cassava,8.16,0.0,1.27,30.5,162,0.0
473,2021-02-06,Western,Cocoa,13.24,0.0,10.57,32.6,425,0.0
474,2021-02-06,Eastern,Maize,1.36,0.0,2.39,31.0,231,0.0
475,2021-02-06,Eastern,Cassava,4.94,9478.32,1.05,30.7,142,9952.236
476,2021-02-06,Eastern,Cocoa,5.54,0.0,9.14,25.7,256,0.0
477,2021-02-07,Greater Accra,Maize,4.63,0.0,2.15,25.5,342,0.0
478,2021-02-07,Greater Accra,Cassava,5.27,8756.65,0.91,29.9,197,7968.5515
479,2021-02-07,Ashanti,Maize,3.61,0.0,2.37,26.1,94,0.0
480,2021-02-07,Ashanti,Cassava,7.34,0.0,1.19,32.8,122,0.0
481,2021-02-07,Ashanti,Cocoa,1.05,0.0,11.01,32.5,271,0.0
482,2021-02-07,Northern,Cassava,5.25,0.0,1.14,32.9,462,0.0
483,2021-02-07,Western,Maize,0.0,0.0,2.03,25.0,101,0.0
484,2021-02-07,Western,Cassava,4.24,0.0,0.93,25.1,285,0.0
485,2021-02-07,Western,Cocoa,5.97,250.69,10.12,27.6,174,2536.9827999999998
486,2021-02-07,Eastern,Maize,4.68,1824.06,2.47,24.8,393,4505.4282
487,2021-02-07,Eastern,Cassava,0.0,0.0,1.19,25.4,315,0.0
488,2021-02-07,Eastern,Cocoa,0.7,0.0,10.19,28.9,194,0.0
489,2021-02-08,Greater Accra,Maize,10.15,1431.7,1.97,27.5,67,2820.449
490,2021-02-08,Greater Accra,Cassava,2.1,0.0,1.0,29.4,216,0.0
491,2021-02-08,Greater Accra,Cocoa,0.0,0.0,11.41,30.9,493,0.0
492,2021-02-08,Ashanti,Maize,14.22,0.0,2.09,28.5,394,0.0
493,2021-02-08,Ashanti,Cassava,13.86,0.0,1.22,28.0,88,0.0
494,2021-02-08,Ashanti,Cocoa,7.34,246.12,12.66,25.7,461,3115.8792000000003
495,2021-02-08,Northern,Maize,3.24,0.0,2.28,27.7,55,0.0
496,2021-02-08,Northern,Cassava,7.59,0.0,0.9,29.6,336,0.0
497,2021-02-08,Northern,Cocoa,2.57,0.0,11.53,31.5,94,0.0
498,2021-02-08,Western,Maize,4.51,0.0,2.44,25.5,434,0.0
499,2021-02-08,Western,Cassava,3.61,8236.8,0.95,26.4,236,7824.959999999999
500,2021-02-08,Western,Cocoa,0.0,0.0,12.02,30.2,295,0.0
501,2021-02-08,Eastern,Maize,8.29,1180.85,1.98,27.4,473,2338.0829999999996
502,2021-02-08,Eastern,Cassava,4.26,0.0,1.18,25.2,433,0.0
503,2021-02-09,Greater Accra,Maize,1.59,1156.59,2.01,24.5,286,2324.7458999999994
504,2021-02-09,Greater Accra,Cocoa,2.44,219.08,12.44,27.9,188,2725.3552
505,2021-02-09,Ashanti,Maize,7.09,0.0,2.52,33.3,391,0.0
506,2021-02-09,Northern,Maize,0.0,0.0,2.01,27.5,354,0.0
507,2021-02-09,Northern,Cassava,2.24,0.0,1.13,25.9,77,0.0
508,2021-02-09,Northern,Cocoa,4.86,0.0,12.17,26.8,348,0.0
509,2021-02-09,Western,Maize,6.88,0.0,2.18,31.9,301,0.0
510,2021-02-09,Western,Cassava,6.79,0.0,0.97,27.4,345,0.0
511,2021-02-09,Western,Cocoa,11.59,283.68,10.05,31.1,336,2850.9840000000004
512,2021-02-09,Eastern,Maize,9.85,0.0,2.23,26.5,167,0.0
513,2021-02-09,Eastern,Cassava,7.41,0.0,1.2,31.6,162,0.0
514,2021-02-10,Greater Accra,Maize,8.28,0.0,2.15,32.8,389,0.0
515,2021-02-10,Greater Accra,Cassava,0.0,0.0,1.16,33.4,198,0.0
516,2021-02-10,Greater Accra,Cocoa,3.69,275.91,11.29,26.9,192,3115.0239
517,2021-02-10,Ashanti,Maize,3.64,0.0,2.14,27.6,412,0.0
518,2021-02-10,Ashanti,Cassava,11.15,0.0,1.25,32.2,263,0.0
519,2021-02-10,Ashanti,Cocoa,10.89,0.0,9.38,26.5,241,0.0
520,2021-02-10,Northern,Cassava,0.0,8213.17,0.95,24.7,289,7802.5115
521,2021-02-10,Northern,Cocoa,7.44,299.33,12.39,31.5,497,3708.6987
522,2021-02-10,Western,Maize,10.78,0.0,2.03,33.7,233,0.0
523,2021-02-10,Western,Cassava,0.99,0.0,0.96,30.1,370,0.0
524,2021-02-10,Eastern,Maize,6.28,0.0,1.87,33.0,257,0.0
525,2021-02-10,Eastern,Cassava,3.21,7948.44,1.06,32.4,415,8425.3464
526,2021-02-10,Eastern,Cocoa,0.0,0.0,12.27,31.8,464,0.0
527,2021-02-11,Greater Accra,Maize,6.23,1371.13,2.15,25.6,497,2947.9295
528,2021-02-11,Greater Accra,Cassava,7.73,0.0,1.21,26.2,93,0.0
529,2021-02-11,Ashanti,Maize,7.25,0.0,2.27,28.0,481,0.0
530,2021-02-11,Ashanti,Cocoa,4.88,0.0,13.12,28.4,213,0.0
531,2021-02-11,Northern,Maize,2.66,0.0,1.96,25.6,269,0.0
532,2021-02-11,Northern,Cassava,1.61,6708.47,1.16,25.0,185,7781.825199999999
533,2021-02-11,Northern,Cocoa,5.36,0.0,10.74,31.5,195,0.0
534,2021-02-11,Western,Cassava,6.86,0.0,1.23,30.6,399,0.0
535,2021-02-11,Western,Cocoa,4.23,0.0,10.1,32.4,473,0.0
536,2021-02-11,Eastern,Maize,0.0,0.0,1.99,32.8,496,0.0
537,2021-02-11,Eastern,Cassava,4.57,0.0,1.14,32.1,71,0.0
538,2021-02-12,Greater Accra,Maize,1.39,0.0,2.47,34.0,125,0.0
539,2021-02-12,Greater Accra,Cassava,5.18,6753.52,1.09,28.2,461,7361.336800000001
540,2021-02-12,Ashanti,Maize,0.79,0.0,2.42,30.9,143,0.0
541,2021-02-12,Northern,Maize,2.4,1392.71,2.63,25.4,497,3662.8273
542,2021-02-12,Northern,Cassava,0.0,8007.96,0.95,28.2,292,7607.562
543,2021-02-12,Northern,Cocoa,0.0,0.0,10.33,24.4,125,0.0
544,2021-02-12,Western,Maize,6.89,1337.12,2.26,29.7,121,3021.8911999999996
545,2021-02-12,Western,Cassava,2.61,0.0,1.21,32.1,302,0.0
546,2021-02-12,Western,Cocoa,3.32,231.36,9.85,24.5,224,2278.896
547,2021-02-12,Eastern,Maize,2.7,1372.16,2.18,27.3,277,2991.3088000000002
548,2021-02-12,Eastern,Cassava,2.1,6517.59,0.99,33.1,334,6452.4141
549,2021-02-13,Greater Accra,Maize,7.12,1030.31,2.14,31.0,190,2204.8634
550,2021-02-13,Greater Accra,Cassava,2.87,0.0,1.0,27.1,378,0.0
551,2021-02-13,Greater Accra,Cocoa,4.59,0.0,11.89,32.2,387,0.0
552,2021-02-13,Ashanti,Cassava,1.7,6204.21,1.27,24.3,186,7879.3467
553,2021-02-13,Ashanti,Cocoa,12.17,0.0,10.26,28.7,371,0.0
554,2021-02-13,Northern,Maize,8.35,0.0,2.37,29.0,65,0.0
555,2021-02-13,Northern,Cassava,8.76,0.0,1.19,24.2,355,0.0
556,2021-02-13,Northern,Cocoa,4.64,0.0,9.86,30.5,230,0.0
557,2021-02-13,Western,Maize,5.74,0.0,2.38,29.9,499,0.0
558,2021-02-13,Western,Cassava,1.42,8281.61,0.93,24.2,315,7701.8973000000005
559,2021-02-13,Western,Cocoa,6.91,241.24,9.59,30.1,291,2313.4916
560,2021-02-13,Eastern,Cassava,4.82,0.0,1.25,27.3,125,0.0
561,2021-02-14,Greater Accra,Maize,4.33,0.0,2.38,31.2,460,0.0
562,2021-02-14,Greater Accra,Cassava,8.2,0.0,1.2,29.9,389,0.0
563,2021-02-14,Greater Accra,Cocoa,0.0,0.0,10.76,25.4,85,0.0
564,2021-02-14,Ashanti,Maize,10.15,0.0,2.65,30.1,145,0.0
565,2021-02-14,Ashanti,Cassava,6.18,8236.23,0.96,30.6,153,7906.7807999999995
566,2021-02-14,Northern,Maize,1.03,0.0,2.57,32.4,366,0.0
567,2021-02-14,Northern,Cassava,1.56,6236.85,1.16,31.8,384,7234.746
568,2021-02-14,Northern,Cocoa,2.03,0.0,11.39,25.5,239,0.0
569,2021-02-14,Western,Maize,10.45,0.0,1.88,29.5,327,0.0
570,2021-02-14,Western,Cassava,13.53,10817.39,1.06,25.4,145,11466.4334
571,2021-02-14,Western,Cocoa,16.1,0.0,13.26,29.8,242,0.0
572,2021-02-14,Eastern,Maize,0.0,0.0,2.22,32.6,57,0.0
573,2021-02-14,Eastern,Cassava,0.0,0.0,1.15,31.0,122,0.0
574,2021-02-14,Eastern,Cocoa,4.39,0.0,9.42,31.8,446,0.0
575,2021-02-15,Greater Accra,Cassava,5.62,5978.56,1.26,25.1,75,7532.985600000001
576,2021-02-15,Greater Accra,Cocoa,2.61,0.0,11.8,32.3,484,0.0
577,2021-02-15,Ashanti,Maize,7.2,0.0,1.84,29.0,497,0.0
578,2021-02-15,Ashanti,Cassava,1.94,0.0,0.93,33.8,377,0.0
579,2021-02-15,Ashanti,Cocoa,11.21,0.0,9.84,31.0,415,0.0
580,2021-02-15,Northern,Maize,2.0,0.0,2.43,33.2,318,0.0
581,2021-02-15,Northern,Cassava,8.16,0.0,1.18,28.5,60,0.0
582,2021-02-15,Northern,Cocoa,0.0,0.0,10.38,29.8,362,0.0
583,2021-02-15,Western,Maize,0.98,1632.52,2.65,28.5,463,4326.178
584,2021-02-15,Western,Cassava,4.09,0.0,1.27,24.0,96,0.0
585,2021-02-15,Western,Cocoa,2.58,0.0,12.14,25.4,218,0.0
586,2021-02-15,Eastern,Maize,0.0,0.0,1.9,32.7,210,0.0
587,2021-02-15,Eastern,Cocoa,0.0,257.85,11.56,32.7,340,2980.7460000000005
588,2021-02-16,Greater Accra,Cassava,3.68,0.0,1.14,29.9,426,0.0
589,2021-02-16,Greater Accra,Cocoa,1.44,0.0,11.56,24.8,353,0.0
590,2021-02-16,Ashanti,Maize,4.28,0.0,1.98,27.2,115,0.0
591,2021-02-16,Ashanti,Cassava,5.83,0.0,0.92,32.8,136,0.0
592,2021-02-16,Ashanti,Cocoa,6.48,0.0,12.44,28.7,451,0.0
593,2021-02-16,Northern,Maize,5.32,0.0,2.61,24.2,442,0.0
594,2021-02-16,Northern,Cassava,6.22,7676.82,1.01,30.1,422,7753.5882
595,2021-02-16,Western,Cassava,6.6,0.0,0.95,28.4,428,0.0
596,2021-02-16,Western,Cocoa,4.92,0.0,11.39,32.3,183,0.0
597,2021-02-16,Eastern,Maize,3.23,0.0,1.82,28.8,491,0.0
598,2021-02-16,Eastern,Cassava,0.84,0.0,1.18,29.2,379,0.0
599,2021-02-16,Eastern,Cocoa,4.28,287.7,10.67,32.5,398,3069.759
600,2021-02-17,Greater Accra,Maize,0.24,0.0,1.93,29.1,134,0.0
601,2021-02-17,Greater Accra,Cocoa,1.37,0.0,12.34,32.2,327,0.0
602,2021-02-17,Ashanti,Maize,5.23,2089.53,2.52,27.0,355,5265.615600000001
603,2021-02-17,Ashanti,Cassava,1.38,7810.94,1.27,30.8,476,9919.8938
604,2021-02-17,Northern,Maize,0.0,1172.4,1.95,24.6,105,2286.1800000000003
605,2021-02-17,Northern,Cassava,2.05,0.0,0.94,25.0,372,0.0
606,2021-02-17,Northern,Cocoa,3.33,0.0,9.52,28.9,246,0.0
607,2021-02-17,Western,Cassava,11.1,0.0,1.24,24.7,163,0.0
608,2021-02-17,Western,Cocoa,13.57,0.0,10.41,30.9,63,0.0
609,2021-02-17,Eastern,Maize,0.0,0.0,1.96,32.0,387,0.0
610,2021-02-17,Eastern,Cassava,0.0,0.0,1.02,29.2,229,0.0
611,2021-02-17,Eastern,Cocoa,0.0,0.0,11.36,28.0,392,0.0
612,2021-02-18,Greater Accra,Maize,1.6,0.0,2.46,33.9,377,0.0
613,2021-02-18,Greater Accra,Cassava,9.42,0.0,1.04,27.6,195,0.0
614,2021-02-18,Greater Accra,Cocoa,0.0,0.0,11.38,29.7,137,0.0
615,2021-02-18,Ashanti,Maize,3.86,0.0,2.03,30.9,158,0.0
616,2021-02-18,Ashanti,Cassava,0.01,0.0,0.92,28.4,197,0.0
617,2021-02-18,Ashanti,Cocoa,5.06,213.44,11.14,26.9,87,2377.7216000000003
618,2021-02-18,Northern,Cassava,8.2,8041.99,0.89,24.3,497,7157.3711
619,2021-02-18,Northern,Cocoa,5.48,168.48,12.69,29.8,394,2138.0112
620,2021-02-18,Western,Maize,7.68,0.0,2.33,27.0,378,0.0
621,2021-02-18,Western,Cassava,0.0,7623.2,1.09,29.9,171,8309.288
622,2021-02-18,Eastern,Maize,0.0,0.0,2.46,31.1,323,0.0
623,2021-02-18,Eastern,Cassava,7.21,0.0,1.25,24.2,148,0.0
624,2021-02-18,Eastern,Cocoa,9.2,0.0,12.46,32.9,142,0.0
625,2021-02-19,Greater Accra,Maize,2.66,0.0,1.85,26.3,58,0.0
626,2021-02-19,Ashanti,Maize,3.26,1467.67,2.11,33.1,122,3096.7837
627,2021-02-19,Ashanti,Cassava,0.0,0.0,1.13,33.3,255,0.0
628,2021-02-19,Ashanti,Cocoa,7.26,249.6,10.43,24.5,179,2603.328
629,2021-02-19,Northern,Maize,6.91,0.0,1.93,26.1,389,0.0
630,2021-02-19,Northern,Cassava,3.92,0.0,0.98,26.0,193,0.0
631,2021-02-19,Northern,Cocoa,3.4,0.0,9.64,30.6,149,0.0
632,2021-02-19,Western,Maize,7.22,1817.15,1.9,26.5,269,3452.585
633,2021-02-19,Western,Cassava,8.17,0.0,1.19,26.7,55,0.0
634,2021-02-19,Western,Cocoa,11.59,0.0,10.44,29.0,201,0.0
635,2021-02-19,Eastern,Maize,0.77,904.64,2.18,24.8,103,1972.1152000000002
636,2021-02-19,Eastern,Cassava,5.49,0.0,1.25,27.1,108,0.0
637,2021-02-19,Eastern,Cocoa,5.61,0.0,11.69,30.4,286,0.0
638,2021-02-20,Greater Accra,Cassava,3.2,0.0,1.02,25.7,380,0.0
639,2021-02-20,Greater Accra,Cocoa,7.95,0.0,11.06,31.9,97,0.0
640,2021-02-20,Ashanti,Maize,1.28,1734.97,2.38,31.0,464,4129.2285999999995
641,2021-02-20,Ashanti,Cocoa,0.0,0.0,9.33,27.5,99,0.0
642,2021-02-20,Northern,Maize,4.42,1570.47,2.06,31.8,401,3235.1682
643,2021-02-20,Northern,Cassava,6.11,6282.22,1.08,25.7,131,6784.797600000001
644,2021-02-20,Northern,Cocoa,6.02,0.0,11.19,25.4,441,0.0
645,2021-02-20,Western,Maize,8.92,0.0,2.2,28.1,71,0.0
646,2021-02-20,Western,Cassava,9.42,0.0,1.04,28.6,491,0.0
647,2021-02-20,Eastern,Maize,2.77,0.0,2.03,24.0,356,0.0
648,2021-02-20,Eastern,Cocoa,6.64,198.61,12.92,32.4,327,2566.0412
649,2021-02-21,Greater Accra,Maize,6.0,0.0,2.0,31.1,181,0.0
650,2021-02-21,Greater Accra,Cassava,3.06,0.0,1.12,31.2,154,0.0
651,2021-02-21,Greater Accra,Cocoa,4.37,0.0,10.2,30.2,489,0.0
652,2021-02-21,Ashanti,Maize,2.14,0.0,2.38,29.1,128,0.0
653,2021-02-21,Ashanti,Cassava,6.56,11400.09,1.0,29.6,119,11400.09
654,2021-02-21,Ashanti,Cocoa,3.67,0.0,12.68,25.0,454,0.0
655,2021-02-21,Northern,Maize,6.43,940.09,2.57,24.7,377,2416.0313
656,2021-02-21,Northern,Cassava,1.19,4865.2,0.94,29.6,488,4573.288
657,2021-02-21,Northern,Cocoa,3.48,0.0,12.17,29.4,498,0.0
658,2021-02-21,Western,Maize,0.57,1290.9,2.08,25.6,159,2685.072
659,2021-02-21,Western,Cassava,5.73,11424.61,0.88,32.6,247,10053.6568
660,2021-02-21,Eastern,Maize,0.0,0.0,1.95,32.5,217,0.0
661,2021-02-21,Eastern,Cassava,0.95,9077.33,1.27,30.1,157,11528.2091
662,2021-02-21,Eastern,Cocoa,6.79,0.0,11.35,25.6,196,0.0
663,2021-02-22,Greater Accra,Maize,4.85,0.0,2.16,30.6,288,0.0
